alert_id,attack_class,is_attempted,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
AL-00195,Benign,0,976656,213.202.230.37-172.31.64.15-52085-3389-6,213.202.230.37,52085,172.31.64.15,3389,6,2018-02-23 21:09:00.998267,90113687,14,10,1343,1579,629,0,95.92857142857144,167.4066740171804,1155,0,157.9,357.32103523613364,32.425706874029025,0.2663302412651254,3917986.391304348,17916174.14496967,86096588,20,4017079,309006.07692307694,358206.63204879884,1233317,4267,90113628,10012625.333333334,28533683.012744147,86096588,114007,7,5,0,0,0,1,292,212,0.1553593074046565,0.1109709338604689,0,1155,121.75000000000004,258.4092221399161,66775.32608695653,1,2,1,12,23,0,1,1,0.7142857142857143,121.75,95.92857142857144,157.9,0,0,0,0,0,0,0,55,0,65,8192,0,7,20,4017099.0,0.0,4017099,4017099,86096588.0,0.0,86096588,86096588,-1,-1,90113687,BENIGN,-1
AL-00196,Benign,0,5842188,212.92.124.11-172.31.65.19-13362-3389-6,212.92.124.11,13362,172.31.65.19,3389,6,2018-03-01 19:11:58.281098,18803342,9,11,1144,1637,677,0,127.11111111111111,218.5088353159,1173,0,148.8181818181818,350.0148048816845,147.89924046480672,1.0636407081251833,989649.5789473684,2368269.0271445867,9982371,3,18803342,2350417.75,4544057.968818612,13291893,3,18640662,1864066.2000000004,3087989.4299525777,9982371,161869,5,7,0,0,1,0,204,244,0.4786383186563324,0.5850023894688507,0,1173,139.05,291.0421338641719,84705.52368421054,0,4,1,12,18,0,3,4,1.2222222222222223,139.05,127.11111111111111,148.8181818181818,0,0,0,0,0,0,0,57,0,81,8192,62856,5,20,3373190.0,0.0,3373190,3373190,9982371.0,0.0,9982371,9982371,-1,-1,18803342,BENIGN,-1
AL-00197,DDoS,0,5995652,18.219.32.43-172.31.69.25-64161-80-6,18.219.32.43,64161,172.31.69.25,80,6,2018-02-20 14:43:05.125633,2207445,5,4,20,964,20,0,4.0,8.94427190999916,964,0,241.0,482.0,445.7642206261085,4.077111774019285,275930.625,541981.5943527281,1442990,2,2207445,551861.25,694856.0151280144,1443464,2,1443393,481131.0,832994.3473463671,1442990,26,1,1,0,0,1,0,112,92,2.2650620966773807,1.8120496773419044,0,964,109.33333333333334,320.5682454642069,102764.0,1,2,1,2,8,0,1,1,0.8,109.33333333333331,4.0,241.0,0,0,0,0,0,0,0,2,0,107,8192,211,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2207445,DDoS-LOIC-HTTP,-1
AL-00198,Benign,0,6054918,172.31.65.115-172.31.0.2-52041-53-17,172.31.65.115,52041,172.31.0.2,53,17,2018-02-28 13:22:19.841764,1017,1,1,41,69,41,41,41.0,0.0,69,69,69.0,0.0,108161.2586037365,1966.5683382497543,1017.0,0.0,1017,1017,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,8,8,983.2841691248772,983.2841691248772,41,69,55.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,55.0,41.0,69.0,0,0,0,0,0,0,0,20,0,34,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00199,Benign,0,2140244,172.31.65.41-172.31.0.2-50785-53-17,172.31.65.41,50785,172.31.0.2,53,17,2018-02-20 14:00:44.354156,422,1,1,60,108,60,60,60.0,0.0,108,108,108.0,0.0,398104.2654028436,4739.336492890995,422.0,0.0,422,422,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2369.668246445497,2369.668246445497,60,108,84.0,33.94112549695428,1152.0,0,0,0,0,0,0,0,0,1.0,84.0,60.0,108.0,0,0,0,0,0,0,0,30,0,54,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00200,Benign,0,5327113,103.70.130.74-172.31.65.57-56026-3389-6,103.70.130.74,56026,172.31.65.57,3389,6,2018-02-21 17:04:20.345168,6881056,8,8,1148,1618,677,0,143.5,228.12966237897004,1173,0,202.25000000000003,403.753372387508,401.9731855110611,2.325224500425516,458737.0666666668,491395.3673225529,1513187,47,6881056,983008.0,916107.4065856033,2937959,374007,6463785,923397.8571428572,479148.681730222,1513187,373339,5,6,0,0,1,0,172,172,1.162612250212758,1.162612250212758,0,1173,172.87499999999997,318.24788556511515,101281.71666666665,0,2,1,11,14,0,0,0,1.0,172.875,143.5,202.25,0,0,0,0,0,0,0,71,0,101,64240,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,6881056,BENIGN,-1
AL-00201,Benign,0,1751747,172.31.69.29-172.31.0.2-58855-53-17,172.31.69.29,58855,172.31.0.2,53,17,2018-02-21 19:18:28.954516,215458,2,2,70,254,37,33,35.0,2.8284271247461903,157,97,127.0,42.42640687119285,1503.773357220433,18.565103175560896,71819.33333333333,112965.70818320636,202152,2038,204190,204190.0,0.0,204190,204190,213420,213420.0,0.0,213420,213420,0,0,0,0,0,0,16,16,9.282551587780448,9.282551587780448,33,157,81.0,58.51495535331117,3424.0,0,0,0,0,0,0,0,0,1.0,81.0,35.0,127.0,0,0,0,0,0,0,0,17,0,63,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00202,Benign,0,952654,207.74.3.44-172.31.67.119-64026-139-6,207.74.3.44,64026,172.31.67.119,139,6,2018-02-28 13:52:49.487357,32984,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90.95318942517584,16492.0,23269.469955286902,32946,38,32984,32984.0,0.0,32984,32984,0,0.0,0.0,0,0,0,0,0,0,1.0,0.0,48,28,60.6354596167839,30.31772980839195,0,0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,16384,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,32984,BENIGN,-1
AL-00203,Benign,0,4270678,172.31.65.20-172.31.0.2-53059-53-17,172.31.65.20,53059,172.31.0.2,53,17,2018-02-16 18:13:57.893599,400,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,220000.0,5000.0,400.0,0.0,400,400,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2500.0,2500.0,36,52,44.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,44.0,36.0,52.0,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00204,Benign,0,745978,172.31.64.119-74.117.206.68-53720-443-6,172.31.64.119,53720,74.117.206.68,443,6,2018-02-23 21:23:56.951449,118163954,40,40,4710,5023,470,0,117.75000000000004,205.96287317913664,470,0,125.575,200.88941817162333,82.36860455769785,0.6770254150432373,1495746.2531645566,3293431.60274806,9953061,1097,118152533,3029552.128205128,4184173.418116679,9953061,62455,118152596,3029553.7435897435,4223120.98245177,10017288,1097,10,20,0,0,0,0,800,800,0.3385127075216186,0.3385127075216186,0,470,121.66249999999997,202.18859123118355,40880.22642405064,0,0,0,30,80,0,0,0,1.0,121.6625,117.75,125.575,0,0,0,0,0,0,0,58,0,62,64206,14738,19,20,1862217.5,609846.2505443027,2203094,138135,9953035.8,18.127940374612788,9953061,9953002,-1,-1,238946745,BENIGN,-1
AL-00205,Benign,0,3813981,172.31.67.42-172.31.0.2-65149-53-17,172.31.67.42,65149,172.31.0.2,53,17,2018-02-20 12:44:33.479073,318,1,1,38,70,38,38,38.0,0.0,70,70,70.0,0.0,339622.641509434,6289.30817610063,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3144.654088050315,3144.654088050315,38,70,54.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,54.0,38.0,70.0,0,0,0,0,0,0,0,19,0,35,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00206,Benign,0,2542333,190.207.212.226-172.31.66.40-53964-445-6,190.207.212.226,53964,172.31.66.40,445,6,2018-02-15 19:46:08.096703,591900,5,4,286,170,103,0,57.2,52.48523601928451,131,0,42.5,61.7980582219215,770.4004054738976,15.205271160669032,73987.5,101138.8020508732,196773,32,591837,147959.25,96643.19614394312,196911,2996,591868,197289.3333333333,1786.6679415418337,199259,195773,3,2,0,0,0,1,112,92,8.447372867038352,6.7578982936306815,0,131,50.66666666666666,53.56771415694346,2869.5000000000005,0,2,1,5,8,0,0,0,0.8,50.66666666666666,57.2,42.5,0,0,0,0,0,0,0,31,0,18,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,591900,BENIGN,-1
AL-00207,Botnet,0,3797927,172.31.69.29-18.219.211.138-62387-8080-6,172.31.69.29,62387,18.219.211.138,8080,6,2018-03-02 18:35:09.626405,11752,5,5,326,129,326,0,65.2,145.79163213298628,112,0,25.8,48.74628190949541,38716.81415929204,850.9189925119128,1305.7777777777778,3148.047918066757,9675,18,11426,2856.5,4904.432858819322,10203,50,11246,2811.5,4592.768264710656,9675,22,1,2,0,0,0,0,112,112,425.4594962559564,425.4594962559564,0,326,45.5,104.5660344258859,10934.055555555557,2,2,0,3,9,0,1,1,1.0,45.5,65.2,25.8,0,0,0,0,0,0,0,32,0,12,8192,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,11752,Botnet Ares,-1
AL-00208,Benign,0,4280130,172.31.67.92-172.31.0.2-50091-53-17,172.31.67.92,50091,172.31.0.2,53,17,2018-02-20 13:52:43.177779,312,1,1,49,81,49,49,49.0,0.0,81,81,81.0,0.0,416666.6666666667,6410.25641025641,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3205.128205128205,3205.128205128205,49,81,65.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,65.0,49.0,81.0,0,0,0,0,0,0,0,24,0,40,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00209,Port Scan,0,6416338,172.31.69.24-172.31.69.7-58179-6001-6,172.31.69.24,58179,172.31.69.7,6001,6,2018-02-28 15:12:19.040875,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,1.0,24,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2,Infiltration - NMAP Portscan,-1
AL-00210,Benign,0,2055085,172.31.68.4-172.31.0.2-63665-53-17,172.31.68.4,63665,172.31.0.2,53,17,2018-02-22 19:26:53.322684,2269,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,78889.37858087262,881.445570736007,2269.0,0.0,2269,2269,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,440.7227853680035,440.7227853680035,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00211,DoS,0,6227124,18.219.193.20-172.31.69.25-34366-80-6,18.219.193.20,34366,172.31.69.25,80,6,2018-02-16 17:50:06.463265,132670,5,5,376,935,376,0,75.2,168.15231190798417,935,0,187.0,418.1447117924607,9881.66126479234,75.37499057812617,14741.111111111111,20095.46024880025,47935,6,132660,33165.0,39545.47799685825,88632,2589,132664,33166.0,22544.43677125985,50534,24,1,1,0,0,0,0,168,168,37.68749528906309,37.68749528906309,0,935,131.1,306.1823893622159,93747.65555555555,2,2,0,2,9,0,0,0,1.0,131.1,75.2,187.0,0,0,0,0,0,0,0,37,0,93,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,132670,DoS Hulk,-1
AL-00212,Benign,0,2018132,172.31.65.5-172.31.0.2-52371-53-17,172.31.65.5,52371,172.31.0.2,53,17,2018-02-15 20:30:36.501252,823,1,1,36,97,36,36,36.0,0.0,97,97,97.0,0.0,161603.88821385178,2430.1336573511544,823.0,0.0,823,823,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1215.0668286755772,1215.0668286755772,36,97,66.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,66.5,36.0,97.0,0,0,0,0,0,0,0,18,0,48,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00213,Benign,0,6136072,90.179.218.161-172.31.65.24-64864-3389-6,90.179.218.161,64864,172.31.65.24,3389,6,2018-02-28 19:45:04.446904,90159085,9,9,386,2502,209,0,42.888888888888886,76.59217395472668,1173,0,278.0,507.9352813105229,32.03226829553561,0.1996471015649726,5303475.588235294,17265599.129219733,71426739,22,18732324,2341540.5,3860397.961536053,11127930,69814,90159033,11269879.125,24598597.608041182,71426739,233530,3,6,0,0,1.0,1.0,228,192,0.0998235507824863,0.0998235507824863,0,1173,160.44444444444443,372.5638077560316,138803.79084967324,0,2,2,9,17,0,0,0,1.0,160.44444444444446,42.888888888888886,278.0,0,0,0,0,0,0,0,21,0,139,8192,0,3,20,3802208.0,5377103.007865109,7604394,22,41277334.5,42637696.74137242,71426739,11127930,-1,-1,90159085,BENIGN,-1
AL-00214,Benign,0,5225182,95.154.183.33-172.31.64.117-61562-445-6,95.154.183.33,61562,172.31.64.117,445,6,2018-02-14 15:12:04.260634,150759,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.79861898792112,30151.8,67351.04123322816,150633,1,150689,75344.5,106551.79953665729,150688,1,150704,75352.0,106522.80815862864,150675,29,0,0,0,0,0,1,72,72,19.89930949396056,19.89930949396056,0,0,0.0,0.0,0.0,1,2,1,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,150759,BENIGN,-1
AL-00215,Brute Force,0,5847296,13.58.98.64-172.31.69.25-53210-22-6,13.58.98.64,53210,172.31.69.25,22,6,2018-02-14 18:33:29.963715,345838,23,23,1912,2665,640,0,83.1304347826087,135.73748204390913,976,0,115.8695652173913,253.95423788689067,13234.520208883929,133.01025335561738,7685.288888888888,20093.27872202568,93944,5,345831,15719.590909090908,27428.82047818818,93944,264,345818,15719.000000000002,34499.50979913993,111028,8,16,15,0,0,0,0,744,744,66.50512667780869,66.50512667780869,0,976,99.5,202.0181234994084,40811.32222222222,2,2,0,31,45,0,0,0,1.0,99.5,83.1304347826087,115.8695652173913,0,0,0,0,0,0,0,41,0,57,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,345838,SSH-BruteForce,-1
AL-00216,Benign,0,956685,172.31.67.120-13.107.21.200-53311-443-6,172.31.67.120,53311,13.107.21.200,443,6,2018-02-22 21:04:01.014964,116402172,16,20,1194,7422,304,0,74.62500000000001,108.10172678238465,1460,0,371.1000000000001,597.259345942606,74.01923737299336,0.309272579552897,3325776.3428571424,13663724.535157736,58060728,1,116402172,7760144.8,20409290.94529889,58060728,27,116322164,6122219.157894736,18318925.42606474,58136707,1,8,8,0,0,0,0,332,412,0.1374544798012875,0.1718180997516094,0,1460,239.33333333333331,470.0837615331366,220978.74285714285,0,2,0,16,35,0,1,2,1.25,239.33333333333331,74.625,371.1,0,0,0,6801,5,58128205,0,33,0,206,8192,1022,8,20,132702.5,77570.32100294545,187553,77852,58029402.0,44301.654054899576,58060728,57998076,-1,-1,116402172,BENIGN,-1
AL-00217,Benign,0,5900860,172.31.67.62-192.162.136.49-53251-443-6,172.31.67.62,53251,192.162.136.49,443,6,2018-02-23 17:24:33.944346,5888526,65,114,3119,154530,749,0,47.98461538461539,152.8694798990805,1460,0,1355.5263157894733,346.8591106835491,26772.23468148056,30.39809962629018,33081.60674157303,263361.12174267863,3400330,0,5888526,92008.21875,435658.8634434883,3400330,19,5786385,51206.94690265487,344200.9390398144,3502458,0,7,7,0,0,0,0,1312,2292,11.038416065412637,19.359683560877546,0,1460,880.7206703910613,694.542141777708,482388.7867051659,2,2,0,14,178,0,1,1,1.7538461538461538,880.7206703910615,47.98461538461538,1355.5263157894738,0,0,0,50455,35,490648,0,17,0,863,8192,282,7,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,5888526,BENIGN,-1
AL-00218,Benign,0,4374988,189.236.198.113-172.31.65.83-59184-3389-6,189.236.198.113,59184,172.31.65.83,3389,6,2018-03-02 18:19:29.540830,1541594,8,7,1052,1429,581,0,131.5,196.37209577737872,1149,0,204.1428571428571,420.4990798925441,1609.3731553184562,9.730188363473133,110113.85714285716,246359.9337660424,953366,2,1541594,220227.7142857143,390593.0750340711,1102895,2,1443061,240510.16666666663,349778.3531926564,953366,86485,5,5,0,0,1,0,172,152,5.189433793852338,4.540754569620796,0,1149,165.4,310.5929352521905,96467.9714285714,0,2,1,10,14,0,1,1,0.875,165.4,131.5,204.14285714285717,0,0,0,0,0,0,0,70,0,95,8192,62948,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1541594,BENIGN,-1
AL-00219,Benign,0,2085389,172.31.65.82-172.31.0.2-61269-53-17,172.31.65.82,61269,172.31.0.2,53,17,2018-02-15 18:58:18.910830,1109,1,1,42,182,42,42,42.0,0.0,182,182,182.0,0.0,201983.76916140667,1803.4265103697023,1109.0,0.0,1109,1109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,901.7132551848512,901.7132551848512,42,182,112.0,98.99494936611666,9800.0,0,0,0,0,0,0,0,0,1.0,112.0,42.0,182.0,0,0,0,0,0,0,0,21,0,91,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00220,Brute Force,1,5510154,13.59.126.31-172.31.69.25-45538-21-6,13.59.126.31,45538,172.31.69.25,21,6,2018-02-16 14:28:27.664531,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2,FTP-BruteForce - Attempted,1
AL-00221,Benign,0,2075863,123.25.117.106-172.31.65.107-52405-3389-6,123.25.117.106,52405,172.31.65.107,3389,6,2018-03-01 12:23:17.291255,3738424,8,10,1148,1581,677,0,143.5,228.12966237897004,1173,0,158.1,367.73071367208064,729.9867537764576,4.8148631615889474,219907.29411764705,242735.7218014493,1022603,58,3738424,534060.5714285714,464567.0317883298,1429040,953,3476247,386249.6666666667,275000.5641939667,1022603,80032,5,5,0,0,1,0,168,208,2.139939182928421,2.674923978660526,0,1173,151.6111111111111,305.08265782337605,93075.42810457516,0,2,1,10,17,0,0,0,1.25,151.61111111111111,143.5,158.1,0,0,0,0,0,0,0,63,0,87,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3738424,BENIGN,-1
AL-00222,Benign,0,444546,66.212.179.70-172.31.66.89-64983-3389-6,66.212.179.70,64983,172.31.66.89,3389,6,2018-02-28 12:28:28.598956,3667695,12,7,1148,1581,677,0,95.66666666666666,195.21891363908424,1173,0,225.8571428571429,430.0986044197418,744.0640511274793,5.180365324815722,203760.8333333333,401523.4717480631,1546271,84,3667695,333426.8181818182,517454.2447010785,1546271,84,3341248,556874.6666666666,661763.6605643035,1725253,61374,5,5,0,0,1.0,0.0,248,148,3.2718096788309823,1.90855564598474,0,1173,143.63157894736844,298.5202785827894,89114.3567251462,0,2,1,10,18,0,0,0,0.5833333333333334,143.6315789473684,95.66666666666669,225.8571428571429,0,0,0,0,0,0,0,60,0,83,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3667695,BENIGN,-1
AL-00223,Benign,0,3136975,172.31.66.87-104.31.85.81-55054-443-6,172.31.66.87,55054,104.31.85.81,443,6,2018-02-21 20:36:24.563758,62479567,10,12,543,4846,189,0,54.3,74.36703271985212,1460,0,403.83333333333337,640.7193164126102,86.25219825867231,0.3521151162907386,2975217.476190476,12816984.392979464,58867048,0,62479567,6942174.111111111,19515766.62279232,58945691,390,62277687,5661607.909090909,17675753.6003174,58910559,0,5,5,0,0,0,0,212,252,0.1600523255866994,0.1920627907040392,0,1460,244.95454545454544,499.1377782186214,249138.5216450217,0,2,0,10,21,0,1,1,1.2,244.95454545454547,54.3,403.8333333333333,0,0,0,4435,4,1108750000,0,24,0,220,8192,31,5,20,3406451.0,0.0,3406451,3406451,58867048.0,0.0,58867048,58867048,-1,-1,62479567,BENIGN,-1
AL-00224,Benign,0,3386365,172.31.67.16-172.31.0.2-55051-53-17,172.31.67.16,55051,172.31.0.2,53,17,2018-02-14 21:08:41.062009,434,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,230414.7465437788,4608.294930875576,434.0,0.0,434,434,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2304.147465437788,2304.147465437788,42,58,50.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,50.0,42.0,58.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00225,Benign,0,3314712,172.31.66.75-216.58.198.74-51009-443-6,172.31.66.75,51009,216.58.198.74,443,6,2018-02-20 14:18:37.843319,117845022,15,15,1112,4682,462,0,74.13333333333335,125.4687591546578,1430,0,312.1333333333334,476.613480216212,49.166268559057166,0.2545716356181766,4063621.448275862,15092247.212595556,58889119,0,117845022,8417501.571428573,21259740.089454383,58889119,32,117689479,8406391.357142856,21297765.40838499,59043623,0,8,10,0,0,0,0,312,312,0.1272858178090883,0.1272858178090883,0,1430,193.13333333333333,363.1979353326296,131912.74022988504,0,2,0,18,29,0,1,1,1.0,193.13333333333333,74.13333333333334,312.1333333333333,0,0,0,994,5,58020,0,37,0,156,8192,180,8,20,294018.5,195058.94112421508,431946,156091,58550457.0,478940.39346039714,58889119,58211795,-1,-1,117845022,BENIGN,-1
AL-00226,Benign,0,2100429,172.31.65.112-172.31.0.2-53218-53-17,172.31.65.112,53218,172.31.0.2,53,17,2018-03-01 15:41:02.777442,1095,1,1,44,100,44,44,44.0,0.0,100,100,100.0,0.0,131506.84931506848,1826.48401826484,1095.0,0.0,1095,1095,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,913.24200913242,913.24200913242,44,100,72.0,39.59797974644666,1568.0,0,0,0,0,0,0,0,0,1.0,72.0,44.0,100.0,0,0,0,0,0,0,0,22,0,50,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-00227,Benign,0,3786243,172.31.67.38-209.85.202.95-51247-443-6,172.31.67.38,51247,209.85.202.95,443,6,2018-02-20 14:49:17.783576,117642601,11,9,875,355,517,0,79.54545454545455,154.04308724273454,156,0,39.44444444444445,50.953682671400486,10.455396170644,0.1700064417990894,6191715.842105264,18418043.80751112,58967806,3,117642601,11764260.1,24628348.84397305,58967806,217,117486760,14685845.0,27093762.882117964,59123721,3,6,5,0,0,0,0,232,192,0.0935035429894991,0.0765028988095902,0,517,61.49999999999999,118.32671095875094,14001.21052631579,0,2,0,11,19,0,1,1,0.8181818181818182,61.5,79.54545454545455,39.44444444444444,0,0,0,0,0,0,0,43,0,17,8192,176,6,20,288845.5,187907.26313929431,421716,155975,58454507.0,725914.4073525473,58967806,57941208,-1,-1,117642601,BENIGN,-1
AL-00228,Benign,0,4950675,172.31.65.9-23.219.88.27-49740-80-6,172.31.65.9,49740,23.219.88.27,80,6,2018-02-20 15:58:38.770848,116337005,17,15,303,384,292,0,17.823529411764707,70.65517965276649,384,0,25.6,99.14837366290988,5.905257746664528,0.2750629518097015,3752806.6129032266,4798266.512416894,10068931,24,116337005,7271062.812500001,4383537.1581366,10100860,31668,116304940,8307495.714285715,3645782.7373369024,10100641,395,1,1,0,0,0,0,352,444,0.1461271931489039,0.1289357586607975,0,384,21.468750000000007,83.85509174337791,7031.676411290326,2,2,0,2,31,0,1,1,0.8823529411764706,21.46875,17.823529411764707,25.6,0,0,0,0,0,0,0,9,0,12,8192,946,12,20,157339.54545454547,413758.4653537288,1404846,31603,10041853.545454543,81524.4355078447,10068931,9796601,-1,-1,116337005,BENIGN,-1
AL-00229,DoS,0,5953566,18.219.193.20-172.31.69.25-46006-80-6,18.219.193.20,46006,172.31.69.25,80,6,2018-02-16 17:48:10.184556,143277,5,5,354,935,354,0,70.8,158.3136128069851,935,0,187.0,418.1447117924607,8996.559112767576,69.79487286863908,15919.666666666666,17587.214297608363,38184,7,143269,35817.25,26938.509305144064,71570,6890,143270,35817.5,26745.267276037208,64811,38,1,1,0,0,0,0,168,168,34.89743643431954,34.89743643431954,0,935,128.9,304.30045459490634,92598.76666666666,2,2,0,2,9,0,0,0,1.0,128.9,70.8,187.0,0,0,0,0,0,0,0,35,0,93,26883,237,1,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,143277,DoS Hulk,-1
